Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01701","Beans, dry","2020","2020","t","98549.57","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01701","Beans, dry","2020","2020","1000 USD","88726","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01701","Beans, dry","2021","2021","t","1126414.48","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01701","Beans, dry","2021","2021","1000 USD","1047584","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01701","Beans, dry","2021","2021","t","138378.98","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01701","Beans, dry","2021","2021","1000 USD","120322","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01701","Beans, dry","2022","2022","t","975085.67","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01701","Beans, dry","2022","2022","1000 USD","871495","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01701","Beans, dry","2022","2022","t","113158.63","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01701","Beans, dry","2022","2022","1000 USD","99063","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01701","Beans, dry","2023","2023","t","1006911.74","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01701","Beans, dry","2023","2023","1000 USD","991320","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01701","Beans, dry","2023","2023","t","189163.68","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01701","Beans, dry","2023","2023","1000 USD","180301","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2015","2015","t","361.2","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2015","2015","1000 USD","2344","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2015","2015","t","264.1","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2015","2015","1000 USD","639","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2016","2016","t","555.2","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2016","2016","1000 USD","3090","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2016","2016","t","409.97","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2016","2016","1000 USD","1588","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2017","2017","t","242.12","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2017","2017","1000 USD","1780","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2017","2017","t","519.49","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2017","2017","1000 USD","2138","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2018","2018","t","611.82","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2018","2018","1000 USD","3358","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2018","2018","t","638.23","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2018","2018","1000 USD","3110","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2019","2019","t","320.39","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2019","2019","1000 USD","1517","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2019","2019","t","30.67","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2019","2019","1000 USD","149","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2020","2020","t","580.64","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2020","2020","1000 USD","2003","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2020","2020","t","1065.13","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2020","2020","1000 USD","2173","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2021","2021","t","670.3","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2021","2021","1000 USD","1850","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2021","2021","t","1202.69","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2021","2021","1000 USD","2398","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2022","2022","t","298.1","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2022","2022","1000 USD","1568","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2022","2022","t","108.12","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2022","2022","1000 USD","474","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","F0875","beef and veal preparations nes","2023","2023","t","337.78","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","F0875","beef and veal preparations nes","2023","2023","1000 USD","1570","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","F0875","beef and veal preparations nes","2023","2023","t","581.53","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","F0875","beef and veal preparations nes","2023","2023","1000 USD","1498","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2015","2015","t","23066.98","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2015","2015","1000 USD","86627","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2015","2015","t","714.49","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2015","2015","1000 USD","3040","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2016","2016","t","51281.09","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2016","2016","1000 USD","203015","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2016","2016","t","870.35","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2016","2016","1000 USD","3719","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2017","2017","t","39607.83","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2017","2017","1000 USD","212351","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2017","2017","t","979.17","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2017","2017","1000 USD","4896","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2018","2018","t","36126.51","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2018","2018","1000 USD","230455","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2018","2018","t","1185.13","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2018","2018","1000 USD","5765","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2019","2019","t","26864.47","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2019","2019","1000 USD","135095","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2019","2019","t","1641.63","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2019","2019","1000 USD","1659","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2020","2020","t","11976.46","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2020","2020","1000 USD","63149","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2020","2020","t","249.93","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2020","2020","1000 USD","1431","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2021","2021","t","3927.85","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2021","2021","1000 USD","16969","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2021","2021","t","4458.5","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2021","2021","1000 USD","17836","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2022","2022","t","2680.46","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2022","2022","1000 USD","16149","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2022","2022","t","12845.33","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2022","2022","1000 USD","38828","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.01","Butter of cow milk","2023","2023","t","3328.17","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.01","Butter of cow milk","2023","2023","1000 USD","18309","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.01","Butter of cow milk","2023","2023","t","10377.49","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.01","Butter of cow milk","2023","2023","1000 USD","39839","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2015","2015","t","20199.7","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2015","2015","1000 USD","36746","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2015","2015","t","38755.35","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2015","2015","1000 USD","96251","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2016","2016","t","17332.29","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2016","2016","1000 USD","25498","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2016","2016","t","63264.35","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2016","2016","1000 USD","125243","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2017","2017","t","20296.83","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2017","2017","1000 USD","32495","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2017","2017","t","39605.4","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2017","2017","1000 USD","108901","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2018","2018","t","20538.55","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2018","2018","1000 USD","35073","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2018","2018","t","23982.8","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2018","2018","1000 USD","57226","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2019","2019","t","43833.31","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2019","2019","1000 USD","54358","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2019","2019","t","51305.2","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2019","2019","1000 USD","88353","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2020","2020","t","20068.83","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2020","2020","1000 USD","34268","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2020","2020","t","33104.53","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2020","2020","1000 USD","84646","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2021","2021","t","27108.25","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2021","2021","1000 USD","47679","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2021","2021","t","40858.86","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2021","2021","1000 USD","126641","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2022","2022","t","19588.93","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2022","2022","1000 USD","30516","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2022","2022","t","51436.72","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2022","2022","1000 USD","113162","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21429.07","Coconuts, desiccated","2023","2023","t","20422.4","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21429.07","Coconuts, desiccated","2023","2023","1000 USD","30897","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21429.07","Coconuts, desiccated","2023","2023","t","40201.93","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21429.07","Coconuts, desiccated","2023","2023","1000 USD","77958","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2015","2015","t","12358.46","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2015","2015","1000 USD","8702","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2015","2015","t","84816.71","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2015","2015","1000 USD","71423","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2016","2016","t","13576.57","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2016","2016","1000 USD","10566","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2016","2016","t","148795.44","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2016","2016","1000 USD","91430","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2017","2017","t","14277.22","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2017","2017","1000 USD","10857","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2017","2017","t","83892.15","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2017","2017","1000 USD","75058","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2018","2018","t","20357.1","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2018","2018","1000 USD","25044","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2018","2018","t","75282.83","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2018","2018","1000 USD","76242","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2019","2019","t","12688.77","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2019","2019","1000 USD","7830","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2019","2019","t","80732.44","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2019","2019","1000 USD","64542","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2020","2020","t","16339.38","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2020","2020","1000 USD","9416","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2020","2020","t","76439.95","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2020","2020","1000 USD","65625","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2021","2021","t","30289.4","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2021","2021","1000 USD","18781","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2021","2021","t","95811.03","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2021","2021","1000 USD","69893","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2022","2022","t","25433.34","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2022","2022","1000 USD","11904","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2022","2022","t","97316.91","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2022","2022","1000 USD","57918","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01460","Coconuts, in shell","2023","2023","t","29079.63","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01460","Coconuts, in shell","2023","2023","1000 USD","13358","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01460","Coconuts, in shell","2023","2023","t","129991.33","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01460","Coconuts, in shell","2023","2023","1000 USD","97492","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2015","2015","t","10.25","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2015","2015","1000 USD","273","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2015","2015","t","820.51","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2015","2015","1000 USD","661","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2016","2016","t","121.58","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2016","2016","1000 USD","454","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2016","2016","t","543.75","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2016","2016","1000 USD","1037","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2017","2017","t","30.95","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2017","2017","1000 USD","496","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2017","2017","t","1104.18","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2017","2017","1000 USD","767","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2018","2018","t","48.57","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2018","2018","1000 USD","509","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2018","2018","t","13.85","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2018","2018","1000 USD","166","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2019","2019","t","30.76","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2019","2019","1000 USD","453","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2019","2019","t","27.1","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2019","2019","1000 USD","392","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2020","2020","t","79.99","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2020","2020","1000 USD","992","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2020","2020","t","362.18","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2020","2020","1000 USD","1672","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2021","2021","t","35.77","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2021","2021","1000 USD","676","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2021","2021","t","173.69","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2021","2021","1000 USD","951","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2022","2022","t","18.17","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2022","2022","1000 USD","617","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2022","2022","t","5.8","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2022","2022","1000 USD","24","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2023","2023","t","26","E","Estimated value",""
